participant_id,best_initial_guess,best_parameters,EV_Gau,EV_Dir,EV,best_nll,AIC,BIC
129,"[1.740460051866376, 0.43801420487940806, 0.24547880564826768, 0.6919145764367902]",[9.3241089e-01 1.1502742e-01 1.0000000e-04 9.9990000e-01],[0.44989878 0.39345983 0.48304677 0.42812376],[7.01826981e-01 2.13349955e-01 9.17186566e-05 8.47313460e-02],[0. 0. 0. 0.],125.88975188857279,259.7795037771456,270.2001845210979
130,"[4.384042297035015, 0.35059672911098255, 0.6850406726438373, 0.18999463587518664]",[7.81931516e-01 6.04479881e-01 1.00000000e-04 1.69179872e-01],[0.23191191 0.53413087 0.46250032 0.45361619],[2.48149264e-02 9.75181431e-01 3.64225634e-06 1.00649357e-28],[0. 0. 0. 0.],122.88958448147892,253.77916896295784,264.1998497069102
131,"[2.05116834584262, 0.22140466116757565, 0.29904814401043944, 0.8901175978575879]",[4.99990000e+00 1.25013475e-04 6.48634408e-01 9.99900000e-01],[0.00250945 0.00198645 0.00166299 0.00110839],[0.491652   0.37717444 0.08202165 0.04915191],[0. 0. 0. 0.],135.4368359909255,278.873671981851,289.2943527258033
132,"[4.3815564550999895, 0.797966858110242, 0.6237187985427234, 0.7467381639465456]",[0.57190728 0.9999     0.63756082 0.7475406 ],[0.59523809 0.54761904 0.40482142 0.8094881 ],[9.9990001e-29 1.0000000e+00 9.9990001e-21 9.9990001e-29],[0. 0. 0. 0.],130.0131431746087,268.0262863492174,278.44696709316975
133,"[1.4782261763927282, 0.9533860959737973, 0.4550660283487654, 0.4210130691100079]",[1.28477410e+00 1.00000000e-04 9.79359484e-02 1.00000000e-04],[0.00253878 0.00125777 0.000635   0.0006195 ],[0.60614413 0.31822733 0.0454199  0.03020864],[0. 0. 0. 0.],124.41208442990123,256.82416885980246,267.2448496037548
134,"[2.003537320201054, 0.6571746574640578, 0.8124759412016834, 0.24006702736265698]",[1.39438687e+00 1.00000000e-04 9.99900000e-01 1.00000000e-04],[0.00433862 0.00243122 0.00060779 0.00037992],[0.60013488 0.37332436 0.01327038 0.01327038],[0. 0. 0. 0.],110.5086567218059,229.0173134436118,239.4379941875642
135,"[4.054615241523628, 0.23818983484142286, 0.7470900998783656, 0.6147748288277802]",[9.69052419e-01 8.38279031e-02 9.99900000e-01 1.00000000e-04],[0.75906504 0.62216338 0.50412296 0.41002587],[0.46406098 0.28054789 0.10556789 0.14982323],[0. 0. 0. 0.],123.22514971232808,254.45029942465615,264.8709801686085
136,"[2.237164581351733, 0.8824199268096972, 0.16818898496996404, 0.518788438059927]",[1.48308723e+00 4.86451333e-02 1.00000000e-04 9.99900000e-01],[0.45943678 0.41170612 0.26857963 0.23895649],[0.61823252 0.37473217 0.00366691 0.00336841],[0. 0. 0. 0.],126.528198655554,261.05639731110796,271.47707805506036
137,"[2.516119658610192, 0.5626885403074743, 0.04942684919577064, 0.3315427191443678]",[1.9427155e+00 1.9046221e-02 1.0000000e-04 9.9990000e-01],[0.2375407  0.20466802 0.41000234 0.06007494],[0.50613772 0.47468249 0.0095899  0.0095899 ],[0. 0. 0. 0.],122.21134425492637,252.42268850985275,262.8433692538051
138,"[4.55017093719566, 0.011497843972223655, 0.5096057292338141, 0.1510360705893551]",[1.66941606e+00 3.84956499e-02 1.00000000e-04 9.99900000e-01],[0.41375401 0.3431561  0.29126689 0.14731499],[0.57014144 0.3765496  0.04590574 0.00740322],[0. 0. 0. 0.],131.51991907319166,271.0398381463833,281.46051889033566
139,"[3.8734723894625156, 0.4685085538594455, 0.3647993297729182, 0.7534798674883202]",[1.83914508e+00 3.74518224e-02 1.00000000e-04 9.99900000e-01],[0.44197205 0.21840789 0.27973086 0.15729525],[0.71900986 0.2387743  0.03615295 0.00606289],[0. 0. 0. 0.],119.44645469733874,246.89290939467747,257.3135901386298
140,"[2.0605896198640132, 0.8567175397055466, 0.2266115693881132, 0.4491389458509404]",[1.15305039e+00 2.14557406e-01 1.00000000e-04 1.00000000e-04],[0.88369477 0.82720131 0.69064635 0.29114075],[6.66899701e-01 3.33100299e-01 1.74652358e-11 1.74652358e-11],[0. 0. 0. 0.],102.67578737210411,213.35157474420822,223.7722554881606
141,"[3.002263890091195, 0.6104868689951687, 0.8495504569725504, 0.7717954164823778]",[4.99990000e+00 7.26490360e-04 2.91380483e-04 2.24111380e-03],[0.01426381 0.01449924 0.00731897 0.00317226],[0.45401047 0.48498141 0.03053773 0.03047038],[0. 0. 0. 0.],126.45942118820702,260.91884237641403,271.3395231203664
142,"[1.1661007823751806, 0.9825616891230392, 0.7507044315929962, 0.6627524557788802]",[2.28061908e+00 2.43894312e-02 1.00000000e-04 9.99900000e-01],[0.11248293 0.20141021 0.34481828 0.04699176],[0.37250175 0.51496076 0.10487479 0.0076627 ],[0. 0. 0. 0.],109.67211736345608,227.34423472691216,237.76491547086454
143,"[2.104217027781623, 0.941005138792273, 0.08407617235295455, 0.3791180949109419]",[1.12701344e+00 1.00000000e-04 9.99900000e-01 1.00000000e-04],[0.00238524 0.00213705 0.00099828 0.00033286],[0.4925775  0.4478108  0.04475462 0.01485707],[0. 0. 0. 0.],127.3991635559049,262.79832711180984,273.2190078557622
144,"[1.761750883496134, 0.6626070470391637, 0.3735740336767872, 0.8456818915173272]",[0.84797705 0.9999     0.45068492 0.85148276],[0.5952381  0.54758334 0.40476191 0.45238095],[1.000e-04 9.999e-01 9.999e-29 9.999e-29],[0. 0. 0. 0.],110.85069437071685,229.7013887414337,240.12206948538608
145,"[2.054422522996244, 0.30716605191843166, 0.15806689850147654, 0.14200825071396064]",[1.10425561e+00 1.00000000e-04 2.19685734e-01 1.00000000e-04],[0.00199625 0.00202195 0.00062847 0.00078954],[0.45466441 0.46972931 0.03020615 0.04540012],[0. 0. 0. 0.],131.257318876839,270.514637753678,280.93531849763036
146,"[1.2020844011303637, 0.15436552247186294, 0.22282031007216466, 0.5657274304364971]",[1.30739873e+00 6.98645492e-02 9.44303691e-02 1.00000000e-04],[0.51895394 0.47309803 0.28872129 0.12099486],[6.07556575e-01 3.90708101e-01 1.66454455e-03 7.07800130e-05],[0. 0. 0. 0.],109.9955184630249,227.9910369260498,238.41171767000216
147,"[1.3251986553113924, 0.15814129332537422, 0.7660509839022754, 0.8625778515589042]",[0.95077784 0.65084436 0.9999     0.9999    ],[0.25423581 0.38783562 0.51731246 0.57305628],[1.50627241e-02 9.84937276e-01 5.49127615e-32 4.03386859e-25],[0. 0. 0. 0.],104.29451890069315,216.5890378013863,227.00971854533867
148,"[0.04133188810031335, 0.7997092628990088, 0.9478025951639767, 0.18875035667165083]",[0.89543388 0.89896472 0.94781294 0.18875053],[0.06013441 0.54728791 0.40564585 0.47799734],[1.21922487e-10 1.00000000e+00 9.78742317e-32 9.78742317e-32],[0. 0. 0. 0.],106.60178345216929,221.20356690433857,231.62424764829095
149,"[0.2939390041142052, 0.6195840985915564, 0.45929177276392996, 0.31466696297508046]",[9.37734149e-01 1.00000000e-04 9.99900000e-01 1.00000000e-04],[0.00212192 0.00192648 0.00088242 0.00080595],[0.45448612 0.45464044 0.04544049 0.04543294],[0. 0. 0. 0.],132.6501016346638,273.3002032693276,283.72088401327994
150,"[1.4134822042327184, 0.42830964321471504, 0.623525020788217, 0.9430462386195911]",[1.00098175 0.34263373 0.9999     0.9999    ],[0.36276631 0.49016255 0.50770444 0.32387402],[4.77237976e-01 5.58561333e-03 5.17176410e-01 1.09889940e-18],[0. 0. 0. 0.],112.76181391939703,233.52362783879406,243.94430858274643
151,"[4.738759876608566, 0.11740585956661816, 0.960427231029021, 0.582398701382601]",[1.66643618e+00 1.77583452e-02 1.00000000e-04 9.99900000e-01],[0.40546457 0.32516664 0.27622    0.09350387],[0.55020325 0.43690452 0.00644612 0.00644612],[0. 0. 0. 0.],132.35447428428301,272.70894856856603,283.1296293125184
152,"[3.8740115108128252, 0.4302737455102731, 0.517664941406597, 0.7143502842036487]",[4.99990000e+00 1.94248214e-04 8.79801413e-01 9.99900000e-01],[0.00908019 0.001669   0.00433222 0.00059034],[0.80033674 0.16662661 0.01651833 0.01651833],[0. 0. 0. 0.],113.35863413784013,234.71726827568025,245.13794901963263
153,"[0.10904462607380457, 0.21557462130310456, 0.9563031598231522, 0.39485387048261855]",[3.04425250e+00 1.00000000e-04 9.85893964e-01 9.99900000e-01],[0.00312254 0.00071521 0.00121563 0.00114823],[0.68957189 0.18960448 0.05171073 0.06911289],[0. 0. 0. 0.],123.65901995337519,255.31803990675039,265.73872065070276
154,"[3.5112935463957435, 0.05683929623165457, 0.02551514257997935, 0.9947121252234777]",[1.75945801e+00 2.12560752e-02 1.00000000e-04 9.99900000e-01],[0.34078574 0.1839743  0.29440435 0.06755175],[0.63345213 0.34176681 0.01890088 0.00588018],[0. 0. 0. 0.],128.43259262490318,264.86518524980636,275.2858659937587
155,"[4.3847248827191825, 0.24732549139000395, 0.24486360829604886, 0.6798177250828259]",[1.91479742e+00 2.43868537e-02 1.00000000e-04 9.99900000e-01],[0.30945867 0.28370119 0.2749034  0.03943632],[0.45262425 0.42410669 0.11928041 0.00398864],[0. 0. 0. 0.],128.82932423873808,265.65864847747616,276.0793292214285
156,"[2.52068841750243, 0.16351449921126118, 0.5834098482965586, 0.11170392866721049]",[0.77289279 0.78611987 0.9999     0.9999    ],[0.59065789 0.54703187 0.5010453  0.51243534],[9.92275829e-01 7.70730466e-03 7.38107480e-07 1.61281406e-05],[0. 0. 0. 0.],120.69832059072291,249.39664118144583,259.8173219253982
157,"[0.7647363955106301, 0.6485195414563698, 0.20182525824444497, 0.09232592614543772]",[1.18060456e+00 1.00000000e-04 9.91361347e-01 9.99900000e-01],[0.00181824 0.00134911 0.00135304 0.00093694],[0.45746986 0.38993313 0.08475328 0.06784373],[0. 0. 0. 0.],137.17959626025393,282.35919252050786,292.7798732644602
158,"[0.5578008116500122, 0.8357477190931132, 0.16189838834945758, 0.15974037028839813]",[5.35467227e-01 1.00000000e-04 1.89695958e-02 1.00000000e-04],[0.00152521 0.00134598 0.00109306 0.00116172],[0.43390348 0.39635462 0.07546923 0.09427266],[0. 0. 0. 0.],138.55399941356956,285.1079988271391,295.52867957109146
159,"[0.5526518103777456, 0.04600819151710505, 0.015618879999242288, 0.9843406676329878]",[1.67089894e+00 4.49643443e-02 1.00000000e-04 9.99900000e-01],[0.445384   0.37439198 0.28038105 0.22133733],[0.66957015 0.29425926 0.03298171 0.00318888],[0. 0. 0. 0.],127.42989097255085,262.8597819451017,273.28046268905405
