"ID","X","UniBinChoice","SGTBinChoice","SGTFreqVsValue","MGBinChoice","MGGain","MGLoss","MGValue","SGTReward","UniReward","Block","k","IUSScore","BaseCorona","Between","MGLA","MGLogLA","CoronaLA","CoronaLogLA"
73,7234,"b","a","a","a",80,20,60,200,13,2,273.758551437282,NA,0.630952380952381,0,1.20746503318564,0.18852314810098,6.39509042168548,1.85553057436563
73,7285,"a","a","a","a",40,10,30,200,9,5,273.758551437282,NA,0.630952380952381,0,1.20746503318564,0.18852314810098,6.39509042168548,1.85553057436563
73,7219,"b","d","b","b",30,25,5,650,21,1,273.758551437282,NA,0.630952380952381,0,1.20746503318564,0.18852314810098,6.39509042168548,1.85553057436563
73,7202,"b","d","b","b",70,50,20,-100,18,1,273.758551437282,NA,0.630952380952381,0,1.20746503318564,0.18852314810098,6.39509042168548,1.85553057436563
73,7228,"b","b","a","a",50,35,15,100,11,2,273.758551437282,NA,0.630952380952381,0,1.20746503318564,0.18852314810098,6.39509042168548,1.85553057436563
73,7238,"b","a","a","a",80,50,30,200,16,2,273.758551437282,NA,0.630952380952381,0,1.20746503318564,0.18852314810098,6.39509042168548,1.85553057436563
73,7209,"b","a","a","a",80,45,35,200,18,1,273.758551437282,NA,0.630952380952381,0,1.20746503318564,0.18852314810098,6.39509042168548,1.85553057436563
73,7274,"b","b","a","a",80,25,55,100,9,4,273.758551437282,NA,0.630952380952381,0,1.20746503318564,0.18852314810098,6.39509042168548,1.85553057436563
73,7264,"b","b","a","b",30,20,10,100,16,4,273.758551437282,NA,0.630952380952381,0,1.20746503318564,0.18852314810098,6.39509042168548,1.85553057436563
73,7215,"b","c","b","a",100,50,50,-200,22,1,273.758551437282,NA,0.630952380952381,0,1.20746503318564,0.18852314810098,6.39509042168548,1.85553057436563
73,7278,"b","b","a","a",90,30,60,100,22,4,273.758551437282,NA,0.630952380952381,0,1.20746503318564,0.18852314810098,6.39509042168548,1.85553057436563
73,7263,"b","a","a","a",50,30,20,200,25,4,273.758551437282,NA,0.630952380952381,0,1.20746503318564,0.18852314810098,6.39509042168548,1.85553057436563
73,7257,"b","d","b","a",30,15,15,-100,12,3,273.758551437282,NA,0.630952380952381,0,1.20746503318564,0.18852314810098,6.39509042168548,1.85553057436563
73,7288,"a","c","b","a",60,35,25,-200,8,5,273.758551437282,NA,0.630952380952381,0,1.20746503318564,0.18852314810098,6.39509042168548,1.85553057436563
73,7299,"a","a","a","a",70,10,60,200,22,5,273.758551437282,NA,0.630952380952381,0,1.20746503318564,0.18852314810098,6.39509042168548,1.85553057436563
73,7212,"b","b","a","b",50,45,5,100,16,1,273.758551437282,NA,0.630952380952381,0,1.20746503318564,0.18852314810098,6.39509042168548,1.85553057436563
73,7208,"b","a","a","a",80,35,45,200,13,1,273.758551437282,NA,0.630952380952381,0,1.20746503318564,0.18852314810098,6.39509042168548,1.85553057436563
73,7259,"b","b","a","b",10,40,-30,-650,13,3,273.758551437282,NA,0.630952380952381,0,1.20746503318564,0.18852314810098,6.39509042168548,1.85553057436563
73,7225,"b","b","a","b",20,45,-25,-650,17,2,273.758551437282,NA,0.630952380952381,0,1.20746503318564,0.18852314810098,6.39509042168548,1.85553057436563
73,7296,"a","c","b","a",100,10,90,-200,27,5,273.758551437282,NA,0.630952380952381,0,1.20746503318564,0.18852314810098,6.39509042168548,1.85553057436563
73,7211,"b","b","a","b",60,50,10,100,15,1,273.758551437282,NA,0.630952380952381,0,1.20746503318564,0.18852314810098,6.39509042168548,1.85553057436563
73,7227,"b","b","a","a",80,15,65,100,17,2,273.758551437282,NA,0.630952380952381,0,1.20746503318564,0.18852314810098,6.39509042168548,1.85553057436563
73,7242,"b","b","a","a",40,30,10,100,18,3,273.758551437282,NA,0.630952380952381,0,1.20746503318564,0.18852314810098,6.39509042168548,1.85553057436563
73,7270,"b","a","a","a",100,15,85,200,18,4,273.758551437282,NA,0.630952380952381,0,1.20746503318564,0.18852314810098,6.39509042168548,1.85553057436563
73,7232,"b","a","a","a",10,5,5,200,7,2,273.758551437282,NA,0.630952380952381,0,1.20746503318564,0.18852314810098,6.39509042168548,1.85553057436563
73,7226,"b","b","a","b",10,25,-15,100,10,2,273.758551437282,NA,0.630952380952381,0,1.20746503318564,0.18852314810098,6.39509042168548,1.85553057436563
73,7233,"b","a","a","b",20,50,-30,200,14,2,273.758551437282,NA,0.630952380952381,0,1.20746503318564,0.18852314810098,6.39509042168548,1.85553057436563
73,7221,"b","a","a","b",30,30,0,200,16,2,273.758551437282,NA,0.630952380952381,0,1.20746503318564,0.18852314810098,6.39509042168548,1.85553057436563
73,7216,"b","d","b","a",100,45,55,-100,19,1,273.758551437282,NA,0.630952380952381,0,1.20746503318564,0.18852314810098,6.39509042168548,1.85553057436563
74,7386,"a","a","a","a",40,15,25,-1050,66,5,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7309,"b","b","a","a",20,10,10,100,18,1,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7300,"a","d","b","a",70,10,60,-100,-22,1,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7387,"a","b","a","a",70,20,50,100,7,5,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7350,"a","b","a","a",90,20,70,100,-2,3,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7376,"a","b","a","a",60,10,50,100,2,4,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7328,"b","a","a","b",20,20,0,200,11,2,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7319,"b","a","a","a",100,35,65,200,21,1,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7349,"a","a","a","a",50,25,25,200,38,3,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7304,"b","a","a","a",70,40,30,200,6,1,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7392,"a","a","a","a",80,45,35,200,38,5,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7360,"a","a","a","a",10,45,-35,200,10,4,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7389,"a","a","a","a",100,45,55,200,48,5,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7337,"a","a","a","a",30,30,0,200,82,2,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7365,"a","b","a","a",20,5,15,100,15,4,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7366,"a","b","a","a",60,20,40,-650,17,4,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7371,"a","b","a","b",10,35,-25,100,54,4,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7308,"b","a","a","a",100,10,90,-1050,13,1,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7325,"b","c","b","a",80,5,75,-200,17,2,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7342,"a","a","a","a",50,30,20,200,22,3,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7306,"b","a","a","a",80,50,30,200,20,1,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7362,"a","a","a","a",80,15,65,200,4,4,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7388,"a","b","a","a",30,10,20,100,50,5,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7327,"b","a","a","b",10,50,-40,200,17,2,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7302,"b","a","a","a",100,50,50,200,18,1,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7384,"a","b","a","a",80,40,40,100,47,5,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7323,"b","c","b","a",50,20,30,-200,14,2,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7321,"b","a","a","b",20,15,5,200,16,2,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7316,"b","b","a","a",30,5,25,-650,19,1,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7353,"a","a","a","a",90,45,45,200,8,3,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7399,"a","b","a","b",30,35,-5,100,17,5,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7318,"b","a","a","a",50,15,35,200,25,1,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7345,"a","a","a","a",10,40,-30,-1050,20,3,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7357,"a","a","a","b",40,40,0,200,-13,3,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7364,"a","b","a","b",30,25,5,100,37,4,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7335,"b","a","a","a",60,15,45,200,14,2,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7334,"b","a","a","a",50,5,45,-1050,7,2,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7375,"a","a","a","b",40,45,-5,200,12,4,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7314,"b","b","a","b",10,20,-10,100,18,1,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7326,"b","a","a","a",90,5,85,200,10,2,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7377,"a","b","a","b",40,30,10,-650,26,4,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7395,"a","a","a","b",70,50,20,200,-2,5,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7338,"a","a","a","a",60,30,30,200,42,2,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7333,"a","a","a","a",70,30,40,200,79,2,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7391,"a","b","a","a",60,5,55,-650,81,5,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7361,"a","a","a","a",90,30,60,-1050,41,4,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7331,"b","a","a","a",90,50,40,200,7,2,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7378,"a","a","a","b",40,20,20,200,54,4,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7320,"b","a","a","b",60,45,15,200,18,2,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7359,"a","a","a","a",100,15,85,200,30,3,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7346,"a","a","a","a",10,15,-5,200,47,3,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7390,"a","a","a","b",20,45,-25,200,59,5,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7369,"a","b","a","a",90,10,80,100,28,4,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7312,"b","a","a","a",90,25,65,200,15,1,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7396,"a","a","a","b",50,45,5,200,61,5,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7370,"a","b","a","b",40,50,-10,100,19,4,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7324,"b","a","a","b",20,35,-15,200,18,2,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7354,"a","a","a","b",10,25,-15,200,22,3,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7372,"a","a","a","a",10,10,0,-1050,51,4,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7347,"a","a","a","a",80,30,50,200,-6,3,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7367,"a","a","a","a",80,35,45,200,25,4,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7356,"a","a","a","a",50,50,0,-1050,43,3,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7383,"a","a","a","a",80,25,55,200,86,5,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7330,"b","a","a","b",80,10,70,200,8,2,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7332,"a","a","a","a",30,15,15,200,54,2,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7310,"b","d","b","b",30,50,-20,-100,11,1,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7374,"a","a","a","b",40,35,5,200,41,4,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7343,"a","a","a","a",100,30,70,200,8,3,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7348,"a","a","a","a",30,40,-10,200,11,3,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7380,"a","a","a","a",60,35,25,200,-19,5,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7358,"a","a","a","a",70,5,65,200,53,3,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7352,"a","a","a","b",20,30,-10,200,3,3,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7313,"b","a","a","b",20,50,-30,200,16,1,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7329,"b","a","a","a",100,20,80,-1050,13,2,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7322,"b","a","a","a",50,35,15,-1050,10,2,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7311,"a","a","a","a",40,10,30,200,-21,1,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7305,"b","b","a","b",20,40,-20,100,16,1,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7315,"b","a","a","a",40,25,15,200,22,1,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7379,"a","a","a","a",90,40,50,-1050,-3,4,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7381,"a","a","a","b",30,20,10,200,42,5,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7303,"b","c","b","b",60,50,10,-200,12,1,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7351,"a","a","a","b",30,45,-15,-1050,27,3,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7373,"a","a","a","a",10,5,5,200,10,4,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7393,"a","a","a","a",80,20,60,200,28,5,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7301,"b","b","a","b",60,40,20,100,19,1,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7307,"b","a","a","a",70,15,55,200,10,1,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7317,"b","a","a","a",70,45,25,-1050,20,1,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7339,"a","b","a","b",20,25,-5,100,8,2,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7355,"a","a","a","b",70,35,35,200,1,3,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7341,"a","a","a","a",100,40,60,200,9,3,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7394,"a","a","a","a",50,10,40,-1050,-11,5,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7368,"a","a","a","a",40,5,35,200,10,4,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7385,"a","b","a","a",90,15,75,100,104,5,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7336,"b","a","a","a",100,5,95,200,13,2,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7397,"a","a","a","b",10,30,-20,200,31,5,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7344,"a","a","a","a",90,35,55,200,-14,3,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7340,"b","a","a","a",100,25,75,-1050,14,3,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7398,"a","b","a","b",50,40,10,100,-33,5,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7382,"a","a","a","a",70,25,45,200,3,5,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
74,7363,"a","a","a","a",60,25,35,200,24,4,165.285009015528,NA,0.833333333333333,0,1.40772559700912,0.34197535025478,0.500044745165425,-0.693057694233116
75,7451,"a","a","a","b",10,10,0,200,43,3,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7455,"b","b","a","b",30,10,20,100,7,3,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7456,"b","a","a","a",70,20,50,200,14,3,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7457,"a","d","b","b",50,40,10,-100,30,3,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7492,"b","c","b","a",90,35,55,-200,16,5,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7493,"b","a","a","b",100,5,95,200,19,5,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7427,"b","b","a","b",50,50,0,100,25,2,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7478,"b","a","a","b",10,40,-30,-1050,10,4,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7479,"a","b","a","b",30,50,-20,100,19,4,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7480,"b","d","b","b",20,5,15,-100,13,5,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7445,"b","c","b","b",10,50,-40,1050,11,3,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7405,"b","b","a","a",90,50,40,100,6,1,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7449,"a","b","a","b",100,15,85,-650,1,3,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7463,"a","c","b","b",50,25,25,-200,4,4,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7453,"a","d","b","a",30,15,15,650,-13,3,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7488,"b","d","b","b",30,45,-15,-100,9,5,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7489,"a","b","a","a",50,5,45,100,12,5,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7490,"b","d","b","b",80,20,60,650,17,5,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7491,"a","c","b","a",70,35,35,-200,2,5,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7477,"a","b","a","a",80,30,50,100,28,4,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7438,"b","c","b","b",60,20,40,-200,18,2,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7439,"b","c","b","a",50,45,5,-200,17,2,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7440,"a","c","b","a",90,15,75,-200,-2,3,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7481,"a","d","b","a",20,10,10,-100,54,5,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7446,"a","a","a","b",20,20,0,200,8,3,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7447,"a","b","a","b",40,45,-5,100,22,3,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7484,"b","a","a","b",100,30,70,200,17,5,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7486,"b","a","a","a",60,5,55,200,20,5,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7487,"a","b","a","b",100,10,90,-650,41,5,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7466,"b","d","b","a",90,5,85,-100,16,4,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7467,"a","b","a","a",30,35,-5,-650,37,4,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7437,"a","d","b","b",90,45,45,-100,38,2,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7435,"a","b","a","b",100,50,50,-650,11,2,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7475,"a","a","a","b",20,45,-25,200,10,4,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7476,"b","a","a","a",60,15,45,200,12,4,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7403,"b","d","b","a",30,20,10,-100,18,1,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7441,"b","a","a","a",10,30,-20,200,10,3,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7482,"b","c","b","a",70,45,25,-200,13,5,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7483,"a","c","b","a",80,40,40,-200,51,5,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7498,"b","c","b","b",80,45,35,-200,18,5,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7464,"b","d","b","a",80,35,45,-100,14,4,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7465,"a","a","a","b",90,40,50,200,24,4,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7499,"a","a","a","b",30,30,0,200,54,5,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7473,"a","d","b","b",10,25,-15,-100,25,4,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7433,"a","a","a","b",20,25,-5,200,-6,2,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7436,"b","a","a","b",60,10,50,200,14,2,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7474,"b","c","b","b",40,15,25,1050,18,4,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7401,"a","b","a","b",90,25,65,100,-22,1,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7402,"a","a","a","a",20,50,-30,200,-21,1,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7471,"b","d","b","b",100,25,75,650,15,4,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7400,"b","c","b","a",50,20,30,-200,19,1,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
75,7431,"b","a","a","b",80,50,30,200,18,2,309.433865945739,NA,0.797619047619048,1,7.90790273556128,2.06786260573365,NA,NA
