choice,trial_all,trial,outcome,outcome_rel,sub,phase,transfer_trial,transfer_choice
,,,,,216,transfer,1.0,[8 3]
,,,,,217,transfer,2.0,[7 4]
,,,,,217,transfer,2.0,[1 3]
,,,,,217,transfer,2.0,[8 2]
,,,,,217,transfer,1.0,[3 8]
,,,,,217,transfer,2.0,[2 3]
,,,,,217,transfer,2.0,[4 1]
,,,,,217,transfer,1.0,[8 6]
,,,,,217,transfer,1.0,[2 7]
,,,,,217,transfer,2.0,[2 1]
,,,,,217,transfer,1.0,[3 4]
,,,,,217,transfer,2.0,[6 2]
,,,,,217,transfer,1.0,[5 8]
,,,,,217,transfer,2.0,[3 6]
,,,,,217,transfer,1.0,[5 8]
,,,,,217,transfer,2.0,[8 2]
,,,,,217,transfer,1.0,[1 4]
,,,,,217,transfer,2.0,[2 4]
,,,,,217,transfer,1.0,[2 8]
,,,,,217,transfer,2.0,[8 6]
,,,,,217,transfer,1.0,[4 6]
,,,,,217,transfer,2.0,[8 4]
,,,,,217,transfer,2.0,[6 5]
,,,,,217,transfer,2.0,[8 3]
,,,,,217,transfer,2.0,[1 3]
,,,,,217,transfer,2.0,[4 2]
,,,,,217,transfer,1.0,[1 6]
,,,,,217,transfer,1.0,[4 7]
,,,,,217,transfer,1.0,[5 1]
,,,,,217,transfer,2.0,[3 1]
,,,,,217,transfer,1.0,[7 8]
,,,,,217,transfer,2.0,[6 4]
,,,,,217,transfer,2.0,[6 8]
,,,,,217,transfer,1.0,[5 6]
,,,,,217,transfer,1.0,[3 5]
,,,,,217,transfer,2.0,[6 1]
,,,,,217,transfer,2.0,[6 2]
,,,,,217,transfer,1.0,[3 8]
,,,,,217,transfer,2.0,[4 8]
,,,,,217,transfer,2.0,[8 4]
,,,,,217,transfer,2.0,[1 2]
,,,,,217,transfer,2.0,[6 3]
,,,,,217,transfer,2.0,[5 1]
,,,,,217,transfer,2.0,[6 7]
,,,,,217,transfer,1.0,[1 4]
,,,,,217,transfer,1.0,[7 6]
,,,,,217,transfer,1.0,[3 2]
,,,,,217,transfer,2.0,[5 2]
,,,,,217,transfer,2.0,[6 5]
,,,,,217,transfer,1.0,[5 4]
,,,,,217,transfer,1.0,[1 6]
,,,,,217,transfer,2.0,[4 5]
,,,,,217,transfer,1.0,[4 6]
,,,,,217,transfer,2.0,[6 7]
,,,,,217,transfer,2.0,[7 1]
,,,,,217,transfer,2.0,[7 1]
,,,,,217,transfer,1.0,[2 7]
,,,,,217,transfer,1.0,[3 5]
,,,,,217,transfer,2.0,[7 5]
,,,,,217,transfer,1.0,[2 4]
,,,,,217,transfer,1.0,[1 7]
,,,,,217,transfer,2.0,[8 5]
,,,,,217,transfer,2.0,[7 5]
,,,,,217,transfer,2.0,[7 2]
,,,,,217,transfer,2.0,[2 3]
,,,,,217,transfer,2.0,[4 2]
,,,,,217,transfer,1.0,[3 7]
,,,,,217,transfer,1.0,[1 7]
,,,,,217,transfer,1.0,[1 2]
,,,,,217,transfer,1.0,[2 8]
,,,,,217,transfer,2.0,[5 2]
,,,,,217,transfer,1.0,[3 6]
,,,,,217,transfer,2.0,[7 3]
,,,,,217,transfer,2.0,[4 1]
,,,,,217,transfer,1.0,[5 4]
,,,,,217,transfer,2.0,[8 5]
,,,,,217,transfer,2.0,[4 7]
,,,,,217,transfer,1.0,[3 2]
,,,,,217,transfer,2.0,[2 1]
,,,,,217,transfer,1.0,[3 4]
,,,,,217,transfer,2.0,[6 4]
,,,,,217,transfer,2.0,[3 1]
,,,,,217,transfer,1.0,[5 7]
,,,,,217,transfer,2.0,[1 5]
,,,,,217,transfer,1.0,[1 8]
,,,,,217,transfer,1.0,[2 5]
,,,,,217,transfer,2.0,[8 3]
,,,,,217,transfer,2.0,[8 1]
,,,,,217,transfer,2.0,[1 5]
,,,,,217,transfer,2.0,[5 3]
,,,,,217,transfer,2.0,[7 3]
,,,,,217,transfer,1.0,[4 8]
,,,,,217,transfer,1.0,[2 6]
,,,,,217,transfer,2.0,[6 8]
,,,,,217,transfer,2.0,[6 1]
,,,,,217,transfer,2.0,[8 7]
,,,,,217,transfer,1.0,[7 8]
,,,,,217,transfer,2.0,[5 3]
,,,,,217,transfer,1.0,[7 6]
,,,,,217,transfer,2.0,[4 3]
,,,,,217,transfer,2.0,[6 3]
,,,,,217,transfer,1.0,[5 6]
,,,,,217,transfer,2.0,[2 5]
,,,,,217,transfer,2.0,[8 1]
,,,,,217,transfer,1.0,[1 8]
,,,,,217,transfer,2.0,[4 5]
,,,,,217,transfer,1.0,[3 7]
,,,,,217,transfer,2.0,[7 2]
,,,,,217,transfer,2.0,[7 4]
,,,,,217,transfer,2.0,[4 3]
,,,,,217,transfer,1.0,[2 6]
,,,,,217,transfer,2.0,[8 7]
,,,,,217,transfer,1.0,[5 7]
,,,,,218,transfer,2.0,[5 6]
,,,,,218,transfer,2.0,[6 3]
,,,,,218,transfer,1.0,[4 5]
,,,,,218,transfer,2.0,[4 3]
,,,,,218,transfer,1.0,[8 5]
,,,,,218,transfer,2.0,[6 4]
,,,,,218,transfer,1.0,[3 8]
,,,,,218,transfer,1.0,[3 6]
,,,,,218,transfer,2.0,[7 3]
,,,,,218,transfer,2.0,[2 8]
,,,,,218,transfer,2.0,[6 8]
,,,,,218,transfer,1.0,[8 7]
,,,,,218,transfer,2.0,[5 7]
,,,,,218,transfer,1.0,[4 6]
,,,,,218,transfer,2.0,[6 7]
,,,,,218,transfer,1.0,[1 4]
,,,,,218,transfer,2.0,[4 7]
,,,,,218,transfer,2.0,[5 4]
,,,,,218,transfer,2.0,[4 8]
,,,,,218,transfer,1.0,[3 6]
,,,,,218,transfer,1.0,[1 8]
,,,,,218,transfer,1.0,[8 6]
,,,,,218,transfer,2.0,[2 3]
,,,,,218,transfer,1.0,[5 2]
,,,,,218,transfer,2.0,[4 7]
,,,,,218,transfer,2.0,[2 7]
,,,,,218,transfer,2.0,[8 3]
,,,,,218,transfer,2.0,[5 8]
,,,,,218,transfer,1.0,[1 2]
,,,,,218,transfer,1.0,[4 6]
,,,,,218,transfer,2.0,[6 8]
,,,,,218,transfer,1.0,[2 5]
,,,,,218,transfer,2.0,[8 3]
,,,,,218,transfer,1.0,[8 5]
,,,,,218,transfer,2.0,[4 1]
,,,,,218,transfer,1.0,[3 7]
,,,,,218,transfer,1.0,[7 5]
,,,,,218,transfer,1.0,[1 7]
,,,,,218,transfer,2.0,[5 1]
,,,,,218,transfer,1.0,[8 2]
,,,,,218,transfer,1.0,[1 8]
,,,,,218,transfer,1.0,[1 5]
,,,,,218,transfer,1.0,[4 2]
,,,,,218,transfer,2.0,[6 7]
,,,,,218,transfer,1.0,[8 2]
,,,,,218,transfer,1.0,[7 2]
,,,,,218,transfer,2.0,[5 1]
,,,,,218,transfer,1.0,[8 4]
,,,,,218,transfer,2.0,[7 3]
,,,,,218,transfer,2.0,[7 8]
,,,,,218,transfer,2.0,[5 3]
,,,,,218,transfer,2.0,[1 3]
,,,,,218,transfer,1.0,[3 8]
,,,,,218,transfer,1.0,[4 2]
,,,,,218,transfer,2.0,[6 1]
,,,,,218,transfer,2.0,[2 4]
,,,,,218,transfer,1.0,[8 6]
,,,,,218,transfer,2.0,[2 4]
,,,,,218,transfer,2.0,[2 1]
,,,,,218,transfer,2.0,[6 1]
,,,,,218,transfer,2.0,[7 1]
,,,,,218,transfer,1.0,[3 7]
,,,,,218,transfer,1.0,[8 7]
,,,,,218,transfer,1.0,[1 6]
,,,,,218,transfer,1.0,[7 6]
,,,,,218,transfer,2.0,[6 4]
,,,,,218,transfer,1.0,[3 2]
,,,,,218,transfer,1.0,[7 5]
,,,,,218,transfer,2.0,[7 1]
,,,,,218,transfer,2.0,[8 1]
,,,,,218,transfer,2.0,[5 7]
,,,,,218,transfer,1.0,[7 4]
,,,,,218,transfer,1.0,[1 4]
,,,,,218,transfer,2.0,[3 1]
,,,,,218,transfer,1.0,[6 5]
,,,,,218,transfer,1.0,[7 2]
,,,,,218,transfer,2.0,[3 1]
,,,,,218,transfer,1.0,[1 6]
,,,,,218,transfer,2.0,[4 8]
,,,,,218,transfer,1.0,[2 5]
,,,,,218,transfer,1.0,[6 2]
,,,,,218,transfer,2.0,[5 3]
,,,,,218,transfer,1.0,[5 2]
,,,,,218,transfer,1.0,[6 2]
,,,,,218,transfer,2.0,[2 7]
,,,,,218,transfer,1.0,[7 6]
,,,,,218,transfer,1.0,[7 4]
,,,,,218,transfer,1.0,[3 4]
,,,,,218,transfer,1.0,[8 4]
,,,,,218,transfer,1.0,[6 5]
,,,,,218,transfer,2.0,[5 6]
,,,,,218,transfer,2.0,[2 8]
,,,,,218,transfer,2.0,[5 8]
,,,,,218,transfer,2.0,[4 3]
,,,,,218,transfer,2.0,[2 6]
,,,,,218,transfer,1.0,[6 3]
,,,,,218,transfer,1.0,[3 2]
,,,,,218,transfer,1.0,[3 5]
,,,,,218,transfer,2.0,[5 4]
,,,,,218,transfer,2.0,[8 1]
,,,,,218,transfer,2.0,[2 6]
,,,,,218,transfer,1.0,[1 2]
,,,,,218,transfer,1.0,[3 5]
,,,,,218,transfer,1.0,[1 7]
,,,,,218,transfer,1.0,[3 4]
,,,,,218,transfer,1.0,[1 5]
,,,,,218,transfer,2.0,[7 8]
,,,,,218,transfer,1.0,[1 3]
,,,,,218,transfer,2.0,[2 3]
,,,,,218,transfer,2.0,[2 1]
,,,,,218,transfer,1.0,[4 5]
,,,,,218,transfer,2.0,[4 1]
,,,,,219,transfer,2.0,[3 2]
,,,,,219,transfer,2.0,[2 4]
,,,,,219,transfer,2.0,[6 5]
,,,,,219,transfer,2.0,[8 3]
,,,,,219,transfer,1.0,[5 8]
,,,,,219,transfer,2.0,[4 3]
,,,,,219,transfer,2.0,[7 4]
,,,,,219,transfer,2.0,[7 2]
,,,,,219,transfer,1.0,[1 8]
,,,,,219,transfer,2.0,[3 4]
,,,,,219,transfer,1.0,[1 4]
,,,,,219,transfer,1.0,[1 3]
,,,,,219,transfer,2.0,[2 4]
,,,,,219,transfer,2.0,[3 4]
,,,,,219,transfer,1.0,[3 7]
,,,,,219,transfer,2.0,[3 1]
,,,,,219,transfer,2.0,[7 3]
,,,,,219,transfer,2.0,[3 1]
,,,,,219,transfer,2.0,[5 3]
,,,,,219,transfer,2.0,[8 1]
,,,,,219,transfer,2.0,[6 2]
,,,,,219,transfer,1.0,[7 6]
,,,,,219,transfer,1.0,[7 8]
,,,,,219,transfer,2.0,[3 5]
,,,,,219,transfer,1.0,[1 8]
,,,,,219,transfer,2.0,[8 7]
,,,,,219,transfer,1.0,[4 6]
,,,,,219,transfer,2.0,[6 8]
,,,,,219,transfer,2.0,[7 5]
,,,,,219,transfer,1.0,[2 6]
,,,,,219,transfer,1.0,[2 3]
,,,,,219,transfer,1.0,[7 6]
,,,,,219,transfer,1.0,[4 7]
,,,,,219,transfer,1.0,[8 7]
,,,,,219,transfer,2.0,[6 2]
,,,,,219,transfer,1.0,[4 8]
,,,,,219,transfer,2.0,[4 1]
,,,,,219,transfer,2.0,[7 5]
,,,,,219,transfer,1.0,[1 7]
,,,,,219,transfer,2.0,[6 3]
,,,,,219,transfer,2.0,[7 4]
,,,,,219,transfer,1.0,[8 6]
,,,,,219,transfer,1.0,[4 6]
,,,,,219,transfer,2.0,[6 1]
,,,,,219,transfer,1.0,[8 6]
,,,,,219,transfer,1.0,[2 6]
,,,,,219,transfer,2.0,[4 2]
,,,,,219,transfer,1.0,[1 3]
,,,,,219,transfer,2.0,[6 5]
,,,,,219,transfer,1.0,[3 8]
,,,,,219,transfer,1.0,[2 7]
,,,,,219,transfer,2.0,[8 2]
,,,,,219,transfer,2.0,[5 4]
,,,,,219,transfer,1.0,[5 6]
,,,,,219,transfer,1.0,[6 7]
,,,,,219,transfer,2.0,[2 1]
,,,,,219,transfer,2.0,[6 4]
,,,,,219,transfer,2.0,[8 2]
,,,,,219,transfer,1.0,[4 8]
,,,,,219,transfer,1.0,[5 7]
,,,,,219,transfer,2.0,[8 5]
,,,,,219,transfer,1.0,[1 4]
,,,,,219,transfer,1.0,[2 8]
,,,,,219,transfer,1.0,[5 8]
,,,,,219,transfer,1.0,[1 5]
,,,,,219,transfer,1.0,[2 3]
,,,,,219,transfer,1.0,[4 2]
,,,,,219,transfer,2.0,[5 2]
,,,,,219,transfer,1.0,[2 5]
,,,,,219,transfer,2.0,[6 4]
,,,,,219,transfer,1.0,[5 7]
,,,,,219,transfer,2.0,[7 1]
,,,,,219,transfer,2.0,[6 3]
,,,,,219,transfer,2.0,[7 8]
,,,,,219,transfer,2.0,[3 8]
,,,,,219,transfer,2.0,[5 1]
,,,,,219,transfer,1.0,[2 5]
,,,,,219,transfer,2.0,[2 1]
,,,,,219,transfer,2.0,[7 3]
,,,,,219,transfer,1.0,[2 8]
,,,,,219,transfer,2.0,[8 4]
,,,,,219,transfer,2.0,[8 5]
,,,,,219,transfer,1.0,[1 7]
,,,,,219,transfer,2.0,[3 2]
,,,,,219,transfer,1.0,[3 5]
,,,,,219,transfer,1.0,[5 6]
,,,,,219,transfer,2.0,[5 4]
,,,,,219,transfer,1.0,[4 7]
,,,,,219,transfer,2.0,[6 8]
,,,,,219,transfer,1.0,[4 5]
,,,,,219,transfer,2.0,[5 2]
,,,,,219,transfer,2.0,[7 2]
,,,,,219,transfer,2.0,[4 1]
,,,,,219,transfer,2.0,[6 7]
,,,,,219,transfer,2.0,[7 1]
,,,,,219,transfer,1.0,[1 6]
,,,,,219,transfer,2.0,[8 3]
,,,,,219,transfer,1.0,[1 6]
,,,,,219,transfer,1.0,[3 6]
,,,,,219,transfer,1.0,[3 7]
,,,,,219,transfer,2.0,[5 1]
,,,,,219,transfer,1.0,[4 5]
,,,,,219,transfer,2.0,[8 1]
,,,,,219,transfer,1.0,[1 5]
,,,,,219,transfer,1.0,[2 7]
,,,,,219,transfer,2.0,[8 4]
,,,,,219,transfer,2.0,[6 1]
,,,,,219,transfer,2.0,[5 3]
,,,,,219,transfer,1.0,[1 2]
,,,,,219,transfer,1.0,[3 6]
,,,,,219,transfer,2.0,[4 3]
,,,,,219,transfer,1.0,[1 2]
,,,,,220,transfer,2.0,[2 6]
,,,,,220,transfer,2.0,[6 3]
,,,,,220,transfer,1.0,[1 7]
,,,,,220,transfer,2.0,[7 6]
,,,,,220,transfer,1.0,[1 4]
,,,,,220,transfer,2.0,[8 4]
,,,,,220,transfer,1.0,[1 8]
,,,,,220,transfer,1.0,[4 6]
,,,,,220,transfer,1.0,[6 8]
,,,,,220,transfer,2.0,[2 7]
,,,,,220,transfer,1.0,[4 2]
,,,,,220,transfer,2.0,[6 1]
,,,,,220,transfer,2.0,[2 4]
,,,,,220,transfer,2.0,[2 1]
,,,,,220,transfer,1.0,[1 3]
,,,,,220,transfer,1.0,[7 2]
,,,,,220,transfer,2.0,[6 5]
,,,,,220,transfer,1.0,[1 3]
,,,,,220,transfer,2.0,[2 1]
,,,,,220,transfer,1.0,[1 7]
,,,,,220,transfer,1.0,[7 4]
,,,,,220,transfer,1.0,[3 7]
,,,,,220,transfer,2.0,[4 5]
,,,,,220,transfer,1.0,[5 2]
,,,,,220,transfer,2.0,[8 7]
,,,,,220,transfer,1.0,[5 3]
,,,,,220,transfer,1.0,[1 6]
,,,,,220,transfer,1.0,[8 2]
,,,,,220,transfer,2.0,[7 1]
,,,,,220,transfer,2.0,[5 1]
,,,,,220,transfer,1.0,[3 2]
,,,,,220,transfer,2.0,[7 5]
,,,,,220,transfer,2.0,[5 1]
,,,,,220,transfer,2.0,[4 7]
,,,,,220,transfer,1.0,[3 6]
,,,,,220,transfer,2.0,[2 8]
,,,,,220,transfer,2.0,[2 7]
,,,,,220,transfer,1.0,[7 4]
,,,,,220,transfer,1.0,[1 8]
,,,,,220,transfer,2.0,[2 6]
,,,,,220,transfer,2.0,[2 5]
,,,,,220,transfer,2.0,[4 1]
,,,,,220,transfer,1.0,[6 4]
,,,,,220,transfer,2.0,[4 1]
,,,,,220,transfer,1.0,[5 6]
,,,,,220,transfer,2.0,[8 3]
,,,,,220,transfer,1.0,[1 5]
,,,,,220,transfer,2.0,[8 1]
,,,,,220,transfer,1.0,[7 2]
,,,,,220,transfer,2.0,[2 3]
,,,,,220,transfer,1.0,[4 8]
,,,,,220,transfer,2.0,[6 1]
,,,,,220,transfer,1.0,[5 8]
,,,,,220,transfer,1.0,[7 8]
,,,,,220,transfer,2.0,[4 5]
,,,,,220,transfer,1.0,[4 6]
,,,,,220,transfer,2.0,[8 7]
,,,,,220,transfer,2.0,[2 8]
,,,,,220,transfer,1.0,[1 2]
,,,,,220,transfer,1.0,[3 8]
,,,,,220,transfer,2.0,[8 4]
,,,,,220,transfer,2.0,[3 5]
,,,,,220,transfer,2.0,[5 7]
,,,,,220,transfer,1.0,[7 5]
,,,,,220,transfer,1.0,[6 8]
,,,,,220,transfer,2.0,[6 3]
,,,,,220,transfer,1.0,[3 6]
,,,,,220,transfer,1.0,[3 4]
,,,,,220,transfer,1.0,[3 2]
,,,,,220,transfer,2.0,[5 4]
,,,,,220,transfer,2.0,[5 3]
,,,,,220,transfer,1.0,[8 2]
,,,,,220,transfer,2.0,[8 5]
,,,,,220,transfer,2.0,[4 3]
,,,,,220,transfer,1.0,[1 6]
,,,,,220,transfer,1.0,[1 5]
,,,,,220,transfer,2.0,[5 7]
,,,,,220,transfer,2.0,[7 1]
,,,,,220,transfer,2.0,[5 4]
,,,,,220,transfer,2.0,[8 6]
,,,,,220,transfer,2.0,[7 3]
,,,,,220,transfer,1.0,[7 6]
,,,,,220,transfer,2.0,[2 5]
,,,,,220,transfer,2.0,[4 7]
,,,,,220,transfer,2.0,[3 1]
,,,,,220,transfer,1.0,[1 2]
,,,,,220,transfer,1.0,[7 3]
,,,,,220,transfer,1.0,[3 5]
,,,,,220,transfer,1.0,[4 2]
,,,,,220,transfer,1.0,[4 3]
,,,,,220,transfer,2.0,[2 3]
,,,,,220,transfer,2.0,[6 7]
,,,,,220,transfer,2.0,[8 6]
,,,,,220,transfer,2.0,[8 5]
,,,,,220,transfer,1.0,[6 2]
,,,,,220,transfer,2.0,[6 7]
,,,,,220,transfer,2.0,[8 3]
,,,,,220,transfer,1.0,[5 2]
,,,,,220,transfer,1.0,[3 4]
,,,,,220,transfer,1.0,[6 2]
,,,,,220,transfer,2.0,[3 7]
,,,,,220,transfer,1.0,[3 1]
,,,,,220,transfer,1.0,[5 8]
,,,,,220,transfer,1.0,[1 4]
,,,,,220,transfer,2.0,[5 6]
,,,,,220,transfer,1.0,[6 5]
,,,,,220,transfer,1.0,[6 4]
,,,,,220,transfer,1.0,[7 8]
,,,,,220,transfer,2.0,[2 4]
,,,,,220,transfer,1.0,[3 8]
,,,,,220,transfer,1.0,[4 8]
,,,,,220,transfer,2.0,[8 1]
